chr	gene_id	gene_name	start	end	gene_type
9	ENSG00000204136	GGTA1	121455040	121499844	protein_coding
9	ENSG00000188959	C9orf152	110199561	110208159	protein_coding
9	ENSG00000184709	LRRC26	137168758	137170051	protein_coding
9	ENSG00000127083	OMD	92412380	92424471	protein_coding
9	ENSG00000204001	LCN8	136754386	136758243	protein_coding
9	ENSG00000160360	GPSM1	136327539	136359601	protein_coding
9	ENSG00000130714	POMT1	131502918	131523799	protein_coding
9	ENSG00000165643	SOHLH1	135693407	135699481	protein_coding
9	ENSG00000107147	KCNT1	135702185	135795502	protein_coding
9	ENSG00000188747	NOXA1	137423393	137434406	protein_coding
9	ENSG00000137073	UBAP2	33921693	34048887	protein_coding
9	ENSG00000010438	PRSS3	33795561	33799231	protein_coding
9	ENSG00000148339	SLC25A25	128068232	128109245	protein_coding
9	ENSG00000137094	DNAJB5	34989745	34998428	protein_coding
9	ENSG00000177239	MAN1B1	137086985	137109183	protein_coding
9	ENSG00000136834	OR1J1	122476958	122477926	protein_coding
9	ENSG00000197233	OR1J2	122510802	122511743	protein_coding
9	ENSG00000239590	OR1J4	122519141	122520082	protein_coding
9	ENSG00000165202	OR1Q1	122614738	122615682	protein_coding
9	ENSG00000173679	OR1L1	122661716	122662648	protein_coding
9	ENSG00000107249	GLIS3	3824127	4300068	protein_coding
9	ENSG00000175787	ZNF169	94259298	94301829	protein_coding
9	ENSG00000130957	FBP2	94558720	94593824	protein_coding
9	ENSG00000165140	FBP1	94603133	94639518	protein_coding
9	ENSG00000106780	MEGF9	120600811	120714470	protein_coding
9	ENSG00000119402	FBXW2	120756974	120793416	protein_coding
9	ENSG00000119392	GLE1	128504719	128542288	protein_coding
9	ENSG00000165006	UBAP1	34179043	34252523	protein_coding
9	ENSG00000164978	NUDT2	34329569	34343699	protein_coding
9	ENSG00000164976	MYORG	34366666	34376898	protein_coding
9	ENSG00000186638	KIF24	34252380	34329268	protein_coding
9	ENSG00000173258	ZNF483	111525179	111555417	protein_coding
9	ENSG00000106853	PTGR1	111562567	111599647	protein_coding
9	ENSG00000059769	DNAJC25	111631334	111654345	protein_coding
9	ENSG00000244115	DNAJC25-GNG10	111631386	111670229	protein_coding
9	ENSG00000242616	GNG10	111661605	111670226	protein_coding
9	ENSG00000148154	UGCG	111896814	111935369	protein_coding
9	ENSG00000165181	SHOC1	111686171	111794937	protein_coding
9	ENSG00000107130	NCS1	130172404	130237303	protein_coding
9	ENSG00000130707	ASS1	130444961	130501274	protein_coding
9	ENSG00000170777	TPD52L3	6328375	6331891	protein_coding
9	ENSG00000136870	ZNF189	101398851	101410654	protein_coding
9	ENSG00000160408	ST6GALNAC6	127885321	127899603	protein_coding
9	ENSG00000274349	ZNF658	66900725	66921426	protein_coding
9	ENSG00000135063	ENTREP1	69325215	69392456	protein_coding
9	ENSG00000171133	OR2K2	111327229	111330224	protein_coding
9	ENSG00000198680	TUSC1	25676969	25678444	protein_coding
9	ENSG00000187753	C9orf153	86220265	86259657	protein_coding
9	ENSG00000119138	KLF9	70384604	70414657	protein_coding
9	ENSG00000080608	PUM3	2804152	2844095	protein_coding
9	ENSG00000137033	IL33	6215807	6257983	protein_coding
9	ENSG00000136813	ECPAS	111360685	111484383	protein_coding
9	ENSG00000188566	NDOR1	137205700	137219361	protein_coding
9	ENSG00000173253	DMRT2	1050357	1057552	protein_coding
9	ENSG00000148343	MIGA2	129036626	129072082	protein_coding
9	ENSG00000196305	IARS1	92210207	92293697	protein_coding
9	ENSG00000136868	SLC31A1	113221544	113264492	protein_coding
9	ENSG00000176386	CDC26	113266992	113275572	protein_coding
9	ENSG00000136875	PRPF4	113275658	113292905	protein_coding
9	ENSG00000165188	RNF183	113297093	113303376	protein_coding
9	ENSG00000119411	BSPRY	113349541	113371222	protein_coding
9	ENSG00000119431	HDHD3	113373422	113376986	protein_coding
9	ENSG00000148218	ALAD	113386312	113401284	protein_coding
9	ENSG00000148229	POLE3	113407235	113410675	protein_coding
9	ENSG00000157653	C9orf43	113410747	113429690	protein_coding
9	ENSG00000188352	FOCAD	20684259	20995950	protein_coding
9	ENSG00000188921	HACD4	20999509	21031640	protein_coding
9	ENSG00000171855	IFNB1	21077104	21077942	protein_coding
9	ENSG00000177047	IFNW1	21140632	21141832	protein_coding
9	ENSG00000137080	IFNA21	21165637	21166660	protein_coding
9	ENSG00000235453	SMIM27	32552327	32553007	protein_coding
9	ENSG00000148396	SEC16A	136440105	136483040	protein_coding
9	ENSG00000080298	RFX3	3218297	3526001	protein_coding
9	ENSG00000107104	KANK1	504695	746103	protein_coding
9	ENSG00000148357	HMCN2	130265760	130434123	protein_coding
9	ENSG00000095303	PTGS1	122371024	122395703	protein_coding
9	ENSG00000171481	OR1L3	122675130	122676104	protein_coding
9	ENSG00000175764	TTLL11	121815674	122093308	protein_coding
9	ENSG00000106927	AMBP	114060127	114078300	protein_coding
9	ENSG00000136883	KIF12	114091638	114099292	protein_coding
9	ENSG00000159899	NPR2	35791591	35809731	protein_coding
9	ENSG00000168828	OR13J1	35869463	35870401	protein_coding
9	ENSG00000177992	SPATA31E1	87882877	87888903	protein_coding
9	ENSG00000164972	C9orf24	34379019	34397810	protein_coding
9	ENSG00000164970	FAM219A	34398184	34458570	protein_coding
9	ENSG00000165238	WNK2	93184139	93320569	protein_coding
9	ENSG00000125485	DDX31	132592997	132669983	protein_coding
9	ENSG00000136872	ALDOB	101420560	101435774	protein_coding
9	ENSG00000136932	TRMO	97904489	97922500	protein_coding
9	ENSG00000107159	CA9	35673928	35681159	protein_coding
9	ENSG00000148337	CIZ1	128166065	128191572	protein_coding
9	ENSG00000165219	GAPVD1	125261826	125367207	protein_coding
9	ENSG00000130950	NUTM2F	94318198	94328644	protein_coding
9	ENSG00000198121	LPAR1	110873263	111038470	protein_coding
9	ENSG00000165124	SVEP1	110365248	110579741	protein_coding
9	ENSG00000196358	NTNG2	132162058	132244526	protein_coding
9	ENSG00000030304	MUSK	110668791	110806558	protein_coding
9	ENSG00000167123	CERCAM	128420857	128437347	protein_coding
9	ENSG00000106772	PRUNE2	76611376	76906114	protein_coding
9	ENSG00000148408	CACNA1B	137877782	138124619	protein_coding
9	ENSG00000148110	MFSD14B	94374569	94461042	protein_coding
9	ENSG00000137078	SIT1	35649295	35650931	protein_coding
9	ENSG00000137101	CD72	35609982	35618413	protein_coding
9	ENSG00000148053	NTRK2	84669729	85027054	protein_coding
9	ENSG00000165272	AQP3	33441160	33447593	protein_coding
9	ENSG00000122133	PAEP	135561756	135566955	protein_coding
9	ENSG00000204007	GLT6D1	135623648	135639540	protein_coding
9	ENSG00000236543	ENSG00000236543	135614183	135619893	protein_coding
9	ENSG00000148386	LCN9	135663309	135666961	protein_coding
9	ENSG00000127191	TRAF2	136886516	136926607	protein_coding
9	ENSG00000232434	AJM1	136842478	136848801	protein_coding
9	ENSG00000119335	SET	128689222	128696396	protein_coding
9	ENSG00000171496	OR1L8	122567117	122583384	protein_coding
9	ENSG00000157657	ZNF618	113876309	114056593	protein_coding
9	ENSG00000106714	CNTNAP3	39064710	39288167	protein_coding
9	ENSG00000148204	CRB2	123356197	123378753	protein_coding
9	ENSG00000106689	LHX2	124011768	124033301	protein_coding
9	ENSG00000288841	ENSG00000288841	131432759	131446473	protein_coding
9	ENSG00000107099	DOCK8	214865	465255	protein_coding
9	ENSG00000177910	SPATA31C2	88129305	88138475	protein_coding
9	ENSG00000090054	SPTLC1	92031147	92115413	protein_coding
9	ENSG00000119397	CNTRL	121074955	121177610	protein_coding
9	ENSG00000153707	PTPRD	8314246	10613002	protein_coding
9	ENSG00000107331	ABCA2	137007234	137028237	protein_coding
9	ENSG00000137124	ALDH1B1	38392702	38398661	protein_coding
9	ENSG00000137142	IGFBPL1	38406528	38424454	protein_coding
9	ENSG00000214654	B3GALT9	120793467	120801787	protein_coding
9	ENSG00000137145	DENND4C	19230693	19374281	protein_coding
9	ENSG00000137154	RPS6	19375715	19380236	protein_coding
9	ENSG00000177076	ACER2	19409009	19452505	protein_coding
9	ENSG00000155886	SLC24A2	19507455	19789037	protein_coding
9	ENSG00000107036	RIC1	5629107	5776557	protein_coding
9	ENSG00000120215	MLANA	5890889	5910606	protein_coding
9	ENSG00000099219	ERMP1	5784572	5833117	protein_coding
9	ENSG00000258728	ENSG00000258728	34646645	34657113	protein_coding
9	ENSG00000137070	IL11RA	34652185	34661902	protein_coding
9	ENSG00000119321	FKBP15	113161006	113221277	protein_coding
9	ENSG00000178966	RMI1	83980805	84004074	protein_coding
9	ENSG00000165269	AQP7	33383191	33402568	protein_coding
9	ENSG00000165271	NOL6	33461353	33473924	protein_coding
9	ENSG00000130713	EXOSC2	130693780	130704892	protein_coding
9	ENSG00000212864	RNF208	137220259	137222240	protein_coding
9	ENSG00000165684	SNAPC4	136375571	136400170	protein_coding
9	ENSG00000283329	FAM240B	38694266	38720133	protein_coding
9	ENSG00000119508	NR4A3	99821885	99866891	protein_coding
9	ENSG00000136874	STX17	99906654	99974534	protein_coding
9	ENSG00000136861	CDK5RAP2	120388875	120580167	protein_coding
9	ENSG00000197768	STPG3	137251286	137253483	protein_coding
9	ENSG00000164975	SNAPC3	15422876	15461626	protein_coding
9	ENSG00000130045	NXNL2	88535178	88544973	protein_coding
9	ENSG00000198722	UNC13B	35162009	35405335	protein_coding
9	ENSG00000106823	ECM2	92495315	92535990	protein_coding
9	ENSG00000106852	LHX6	122202582	122228957	protein_coding
9	ENSG00000023318	ERP44	99979185	100099000	protein_coding
9	ENSG00000196422	PPP1R26	135479782	135488892	protein_coding
9	ENSG00000160345	PIERCE1	135495181	135499869	protein_coding
9	ENSG00000160349	LCN1	135521440	135526540	protein_coding
9	ENSG00000122136	OBP2A	135546126	135549969	protein_coding
9	ENSG00000126883	NUP214	131125586	131234663	protein_coding
9	ENSG00000169155	ZBTB43	126805040	126838210	protein_coding
9	ENSG00000136859	ANGPTL2	127087348	127122635	protein_coding
9	ENSG00000172785	ZNG1A	120837	179056	protein_coding
9	ENSG00000204779	FOXD4L5	65282101	65285209	protein_coding
9	ENSG00000147996	ZNG1E	65675928	65734041	protein_coding
9	ENSG00000184659	FOXD4L4	65737146	65738396	protein_coding
9	ENSG00000181404	WASHC1	14513	29456	protein_coding
9	ENSG00000187796	CARD9	136363956	136373669	protein_coding
9	ENSG00000158169	FANCC	95099054	95317709	protein_coding
9	ENSG00000205143	ARID3C	34621049	34629066	protein_coding
9	ENSG00000119408	NEK6	124257949	124353307	protein_coding
9	ENSG00000136930	PSMB7	124353465	124415442	protein_coding
9	ENSG00000136931	NR5A1	124481236	124507399	protein_coding
9	ENSG00000175854	SWI5	128276276	128288989	protein_coding
9	ENSG00000182150	ERCC6L2	95875691	96018447	protein_coding
9	ENSG00000221829	FANCG	35073839	35079942	protein_coding
9	ENSG00000234829	IFNA17	21227243	21228222	protein_coding
9	ENSG00000228083	IFNA14	21239002	21240005	protein_coding
9	ENSG00000147873	IFNA5	21304326	21305313	protein_coding
9	ENSG00000198642	KLHL9	21329665	21335404	protein_coding
9	ENSG00000188379	IFNA2	21384255	21385398	protein_coding
9	ENSG00000120242	IFNA8	21409117	21410185	protein_coding
9	ENSG00000197919	IFNA1	21440439	21441316	protein_coding
9	ENSG00000184995	IFNE	21480839	21482313	protein_coding
9	ENSG00000197816	CCDC180	97307659	97378751	protein_coding
9	ENSG00000260691	ANKRD20A1	67858931	67902394	protein_coding
9	ENSG00000099810	MTAP	21802636	21867081	protein_coding
9	ENSG00000147889	CDKN2A	21967752	21974857	protein_coding
9	ENSG00000147883	CDKN2B	22002903	22009305	protein_coding
9	ENSG00000198853	RUSC2	35490111	35561895	protein_coding
9	ENSG00000215187	FAM166B	35561831	35563878	protein_coding
9	ENSG00000279073	ENSG00000279073	137031317	137040387	protein_coding
9	ENSG00000122140	MRPS2	135500682	135504671	protein_coding
9	ENSG00000107014	RLN2	5299864	5304716	protein_coding
9	ENSG00000107018	RLN1	5334930	5339876	protein_coding
9	ENSG00000107020	PLGRKT	5357971	5437925	protein_coding
9	ENSG00000120217	CD274	5450542	5470554	protein_coding
9	ENSG00000197646	PDCD1LG2	5510531	5571282	protein_coding
9	ENSG00000120162	MOB3B	27325209	27529814	protein_coding
9	ENSG00000147896	IFNK	27524290	27526498	protein_coding
9	ENSG00000147894	C9orf72	27546546	27573481	protein_coding
9	ENSG00000174482	LINGO2	27937617	29213601	protein_coding
9	ENSG00000177125	ZBTB34	126860639	126885878	protein_coding
9	ENSG00000213694	S1PR3	88991468	89005155	protein_coding
9	ENSG00000148082	SHC3	89005771	89178818	protein_coding
9	ENSG00000123975	CKS2	89311195	89316703	protein_coding
9	ENSG00000119523	ALG2	99216425	99221942	protein_coding
9	ENSG00000106803	SEC61B	99222282	99230615	protein_coding
9	ENSG00000197724	PHF2	93576584	93679587	protein_coding
9	ENSG00000048828	FAM120A	93451685	93566112	protein_coding
9	ENSG00000204246	OR13C3	104535749	104536856	protein_coding
9	ENSG00000179055	OR13D1	104694518	104695462	protein_coding
9	ENSG00000285082	ENSG00000285082	117704403	117868058	protein_coding
9	ENSG00000107282	APBA1	69427532	69672371	protein_coding
9	ENSG00000188647	PTAR1	69709525	69760011	protein_coding
9	ENSG00000070214	SLC44A1	105244651	105397346	protein_coding
9	ENSG00000119383	PTPA	129111415	129148946	protein_coding
9	ENSG00000229314	ORM1	114323098	114326479	protein_coding
9	ENSG00000228278	ORM2	114329869	114333251	protein_coding
9	ENSG00000106948	AKNA	114334156	114387982	protein_coding
9	ENSG00000095397	WHRN	114402080	114505473	protein_coding
9	ENSG00000119522	DENND1A	123379658	123930126	protein_coding
9	ENSG00000136816	TOR1B	129803184	129811281	protein_coding
9	ENSG00000136827	TOR1A	129812942	129824136	protein_coding
9	ENSG00000136819	C9orf78	129827290	129835275	protein_coding
9	ENSG00000136878	USP20	129835458	129881828	protein_coding
9	ENSG00000148180	GSN	121268162	121332842	protein_coding
9	ENSG00000107164	FUBP3	130579577	130638352	protein_coding
9	ENSG00000158079	PTPDC1	94084464	94109853	protein_coding
9	ENSG00000136848	DAB2IP	121651634	121785530	protein_coding
9	ENSG00000122733	PHF24	34958285	34982544	protein_coding
9	ENSG00000283526	PRRT1B	131545523	131559815	protein_coding
9	ENSG00000157654	PALM2AKAP2	109780198	110172512	protein_coding
9	ENSG00000284976	ENSG00000284976	137217494	137219361	protein_coding
9	ENSG00000276040	SPATA31A7	61190036	61196280	protein_coding
9	ENSG00000283205	ENSG00000283205	87956214	87956883	protein_coding
9	ENSG00000275969	SPATA31A3	66986304	66992550	protein_coding
9	ENSG00000120235	IFNA6	21350318	21350887	protein_coding
9	ENSG00000233816	IFNA13	21367372	21368057	protein_coding
9	ENSG00000179058	C9orf50	129612225	129621101	protein_coding
9	ENSG00000236637	IFNA4	21186618	21187587	protein_coding
9	ENSG00000167110	GOLGA2	128255829	128276007	protein_coding
9	ENSG00000136869	TLR4	117704403	117724735	protein_coding
9	ENSG00000165282	PIGO	35088688	35096591	protein_coding
9	ENSG00000196990	FAM163B	133577081	133609389	protein_coding
9	ENSG00000123454	DBH	133636363	133659329	protein_coding
9	ENSG00000187616	MYMK	133514586	133524959	protein_coding
9	ENSG00000160323	ADAMTS13	133422367	133459386	protein_coding
9	ENSG00000173068	BNC2	16409503	16870670	protein_coding
9	ENSG00000230453	ANKRD18B	33524251	33573013	protein_coding
9	ENSG00000185963	BICD2	92711363	92764833	protein_coding
9	ENSG00000127081	ZNF484	92844182	92878038	protein_coding
9	ENSG00000165023	DIRAS2	90609832	90642824	protein_coding
9	ENSG00000196116	TDRD7	97412096	97496125	protein_coding
9	ENSG00000136938	ANP32B	97983341	98015943	protein_coding
9	ENSG00000095380	NANS	98056732	98083077	protein_coding
9	ENSG00000106785	TRIM14	98084353	98119222	protein_coding
9	ENSG00000106789	CORO2A	98120975	98192637	protein_coding
9	ENSG00000095383	TBC1D2	98199011	98255649	protein_coding
9	ENSG00000107242	PIP5K1B	68705240	69009176	protein_coding
9	ENSG00000187866	PABIR1	68780065	68785566	protein_coding
9	ENSG00000189357	SPATA31D4	81928428	81934998	protein_coding
9	ENSG00000186788	SPATA31D3	81943500	81950093	protein_coding
9	ENSG00000214929	SPATA31D1	81988772	81995253	protein_coding
9	ENSG00000187239	FNBP1	129887187	130043189	protein_coding
9	ENSG00000155158	TTC39B	15163622	15307216	protein_coding
9	ENSG00000120210	INSL6	5163868	5185639	protein_coding
9	ENSG00000120211	INSL4	5231419	5235304	protein_coding
9	ENSG00000138835	RGS3	113463727	113597738	protein_coding
9	ENSG00000119396	RAB14	121178133	121201869	protein_coding
9	ENSG00000197694	SPTAN1	128552587	128633662	protein_coding
9	ENSG00000080503	SMARCA2	2015347	2193620	protein_coding
9	ENSG00000165119	HNRNPK	83968083	83980215	protein_coding
9	ENSG00000136854	STXBP1	127612277	127692699	protein_coding
9	ENSG00000126882	FAM78A	131258078	131276510	protein_coding
9	ENSG00000097007	ABL1	130835254	130887675	protein_coding
9	ENSG00000106952	TNFSF8	114901145	114930591	protein_coding
9	ENSG00000041982	TNC	115019575	115118157	protein_coding
9	ENSG00000197191	CYSRT1	137225174	137226315	protein_coding
9	ENSG00000106976	DNM1	128203379	128255244	protein_coding
9	ENSG00000137075	RNF38	36336400	36400269	protein_coding
9	ENSG00000122705	CLTA	36190921	36212059	protein_coding
9	ENSG00000130635	COL5A1	134641803	134844843	protein_coding
9	ENSG00000160339	FCN2	134880810	134887523	protein_coding
9	ENSG00000085265	FCN1	134903232	134917912	protein_coding
9	ENSG00000106829	TLE4	79571965	79726882	protein_coding
9	ENSG00000213221	DNLZ	136359483	136363744	protein_coding
9	ENSG00000130560	UBAC1	135932969	135961373	protein_coding
9	ENSG00000148411	NACC2	136006537	136095289	protein_coding
9	ENSG00000238227	TMEM250	136114589	136118875	protein_coding
9	ENSG00000107187	LHX3	136196250	136205128	protein_coding
9	ENSG00000165661	QSOX2	136206333	136245812	protein_coding
9	ENSG00000260220	CCDC187	136249973	136304094	protein_coding
9	ENSG00000288701	PRRC2B	131394086	131500193	protein_coding
9	ENSG00000291303	ENSG00000291303	131430129	131430218	protein_coding
9	ENSG00000148153	INIP	112683926	112718117	protein_coding
9	ENSG00000148158	SNX30	112750760	112874987	protein_coding
9	ENSG00000228623	ZNF883	112988129	113012192	protein_coding
9	ENSG00000107263	RAPGEF1	131576775	131740076	protein_coding
9	ENSG00000176884	GRIN1	137139154	137168756	protein_coding
9	ENSG00000176978	DPP7	137110546	137114733	protein_coding
9	ENSG00000130948	HSD17B3	96235306	96302176	protein_coding
9	ENSG00000130958	SLC35D2	96320710	96383711	protein_coding
9	ENSG00000165244	ZNF367	96385941	96418370	protein_coding
9	ENSG00000130956	HABP4	96450169	96491336	protein_coding
9	ENSG00000081377	CDC14B	96500113	96619843	protein_coding
9	ENSG00000230246	SPATA31C1	87917962	87923657	protein_coding
9	ENSG00000086062	B4GALT1	33110642	33167336	protein_coding
9	ENSG00000122711	SPINK4	33240167	33248567	protein_coding
9	ENSG00000107262	BAG1	33252471	33264708	protein_coding
9	ENSG00000086065	CHMP5	33265049	33282070	protein_coding
9	ENSG00000137076	TLN1	35696948	35732195	protein_coding
9	ENSG00000180264	ADGRD2	124450451	124478580	protein_coding
9	ENSG00000136811	ODF2	128456006	128501292	protein_coding
9	ENSG00000165688	PMPCA	136410658	136423761	protein_coding
9	ENSG00000099139	PCSK5	75890673	76362975	protein_coding
9	ENSG00000135002	RFK	76385526	76394426	protein_coding
9	ENSG00000280094	OR1B1	122628125	122657627	protein_coding
9	ENSG00000083067	TRPM3	70529060	71121621	protein_coding
9	ENSG00000106688	SLC1A1	4490468	4587469	protein_coding
9	ENSG00000205808	PLPP6	4662294	4665258	protein_coding
